,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
53094,45812.0,-0.377034898873494,1.43579396522603,0.0630629798011059,0.257939183793904,0.142851937991864,-1.20047780756469,0.528348020817086,0.294458344929742,-1.07070968003074,-0.99029026226505,1.71822860754277,0.735409336749206,0.124402178218964,-0.663073411235015,-0.127023741113041,0.630298610511759,0.767114530958693,0.727706189408322,-0.0427148655139406,-0.147851926480013,0.0726873671105265,0.0888765592198233,-0.0553539205191971,0.446786737370147,-0.254580068158813,0.231161604899429,-0.105727874295331,-0.0113166420137472,0.76,0
237389,149218.0,-4.87858092465608,2.4618509050081,-1.37982801130043,-0.814597778438652,-2.26343015341275,-1.02405281621148,-1.59060858747769,2.26100467765877,0.644977030336895,-0.434725751065754,-1.69382743097627,1.05430645136994,0.343284353266758,1.20971866721032,0.260183447227495,0.857661292064322,0.336116241577676,-0.0253597843729269,-0.137065700222653,-0.775358080419104,-0.0361474289853251,-0.501834694098767,0.319459168828714,0.0329998715271551,-0.038030774997262,-0.320885368366763,-0.909353797496682,-0.284984420422078,7.32,0
31517,36396.0,-1.16995119513078,0.139415473123772,1.9126721767908,0.466062011639133,-1.04004367795924,1.34397691720227,1.63378580236684,-0.136812542215372,0.724542128040067,-0.668250453322134,-0.0493123047527795,0.998737507506602,-0.406172919153216,-1.05396729234025,-3.26469052864916,-0.323178874724328,-0.354879634457354,-0.245527667615811,0.272228202023476,-0.340828435073169,-0.428565865395933,-0.53517385412281,-0.054027110135252,0.0168691720309916,-0.0115668174448174,-0.779708816018516,-0.0923837780243049,-0.154562822549234,297.0,0
109647,71472.0,-1.83729772759977,2.51434052930304,0.89675226342165,3.12440889848691,-0.797736121560455,3.59853880743179,-4.94030138380319,-9.85416833815819,-2.23651867043478,-1.38397534137829,1.13660111568516,1.96979514351518,-0.710155183220111,1.78887230564238,-0.174324323742607,-0.0009472362428833,1.20006908801964,-0.755869715744256,-0.0600564114573442,2.63551424123584,-5.30175525107525,0.930713679007659,0.73308223940129,-0.366160557223157,0.541496890021547,0.0958013072250239,-0.0224247588039975,0.293694422078603,1.0,0
62393,50250.0,1.286677262064,-0.311350360918973,-0.0184882227477125,-1.39769971696817,-0.629128356164909,-1.08010327948604,-0.110687908864528,-0.136645228714388,1.30196449103931,-0.998754418881485,-0.0424745890272464,0.163802133941143,-0.903011210164751,0.55627953992841,2.0106715169169,-0.77512015881933,0.195479404029096,-0.433175340639769,0.306735442995624,-0.169362331476056,0.077611561598919,0.347799325171051,-0.0851774031801458,0.11402523766932,0.534679240857986,0.164243527582405,0.0015648419566845,0.0041996586514906,6.15,0
167263,118582.0,-0.0549136603657702,-4.49938450041717,-1.72667768909046,0.639646227120321,-2.2756010817104,-0.269520166597485,0.672391914217833,-0.357469529364426,0.0927584856671579,0.252309336697835,-1.44925741563553,-0.354075454995839,-0.608323155446965,0.187171316384409,-0.0465880588037216,-1.19194661290402,0.0612939032695263,0.908227499819286,-0.801923721225143,1.61388375655272,-0.132275285475291,-2.35931169839732,-0.434791750545873,-0.146382690228195,-1.17175062992859,0.0371444744636978,-0.237491283553897,0.150662107149273,1135.82,0
273559,165618.0,-1.25376220227693,1.36342463629169,0.618512569878309,0.702793222148545,-0.165779987477407,0.548890426680398,-0.0031163871668048,0.52588358928891,-0.0881111770867096,0.391727247918129,0.646860908557088,0.840656772869052,0.101861294561054,0.297773275794677,0.0051393692929828,0.104385616518516,-0.415024813362472,0.497127575726583,0.786806490557165,-0.142652607039307,0.0044932072303667,-0.119235627082125,0.201170376456697,0.640297866144359,-0.94974689060511,-0.989057704131655,-0.262805061891537,0.228539965398054,36.95,0
97580,66282.0,0.305308752291738,-3.06567176013097,0.556840436040441,-0.958969341367047,-2.15713128536313,1.02331404144009,-1.07522558949973,0.2477423677232,-1.5645676327663,1.13120612826334,1.46296872219022,0.420886194750129,1.06193546576152,-0.603806611943408,0.0181459972186492,-0.671124997502307,0.864051084184221,-0.0523572797643489,-0.910861675969027,0.74014037328971,0.383759125384566,0.497245757409749,-0.451165026691426,-0.222699196139786,-0.0085017541886799,-0.0622245534292515,0.0078699059467788,0.10780530677678,545.18,0
267376,162748.0,-0.521927841289647,-0.320148563402395,-0.444103755774274,-2.90457254547967,-0.175436271332215,-0.832130548979258,-0.0204428285597464,0.176251383758199,-2.23804059096096,0.601011736756031,-1.93861220998656,-0.54999402939693,1.34009070515058,-0.331102622372857,-1.52860771679623,-0.486786007037209,0.264753577455771,-0.382170146077319,-0.42242994680325,-0.214050821970259,-0.251748019114133,-0.389122768826674,0.127331140908666,-0.801956539185737,-0.582876154703476,-0.493539326593149,0.319300279834656,0.160331912252578,50.0,0
96752,65918.0,0.791061162200373,-1.15238572763809,0.810950421518916,0.868394837265124,-0.652087240247273,1.86387779326976,-0.895378228337996,0.575269528188168,1.50260280935231,-0.430604795398712,-0.651643858360695,1.05019901175747,-0.219240478972691,-0.814890476026733,-1.95849854358719,-0.25658617908452,0.017958894565243,-0.0590381344178691,0.888945424451718,0.242909310248554,-0.113636495768005,-0.258481368104924,-0.321730031471204,-1.24530014203112,0.387960387739617,0.464173221546672,0.0199712834776474,0.0295262361383508,190.0,0
68292,52919.0,-0.539011592588319,0.368984691870275,1.50384866939348,-1.52175266393748,0.22168362397727,-0.126997014697706,0.614993058414165,-0.0621770362961105,0.637711162348822,0.251272870066431,1.05138244699013,-0.516293161189612,-1.98369445310017,0.0129286548480466,0.380863405201613,0.556706520633247,-0.89432893261008,-0.0554615539774536,-0.715745014974011,0.16062783058725,-0.202417132766419,-0.220992373982567,-0.0728289056621263,-0.32218858419861,-0.373026723275439,0.709692846216491,-0.0467375384486505,-0.325888270342891,17.67,0
280722,169710.0,-0.0767107829898015,0.93081412920656,0.253201714487817,-0.599739418812585,0.372896130042891,-1.11021775086033,1.03310358597128,-0.253062635178036,0.0095487876367624,-0.307476408249881,-0.897416809954591,0.178808624379666,0.0879019546647109,0.0619156699694812,-0.404335067856066,-0.110181795984639,-0.417123587933414,-0.767802039596225,-0.0858534806852642,-0.0464359132407877,-0.240929836984211,-0.564788474900404,0.0771230315016391,0.0409773687670599,-0.499448294271271,0.124440172563739,0.111928074120568,0.0967742533489514,8.98,0
228083,145352.0,2.1183552308188,-0.969047419086138,-2.52823843025161,-1.67444484247147,1.62460779354532,3.40954988563244,-1.52674027652182,0.940946376900764,-0.0956136903137453,0.0972480231876388,0.432757719140254,-0.730757781232099,0.0389818722462841,-1.91373109683424,0.747369314540825,1.5899822367067,1.28877709968786,-0.577576207022472,0.0749677020188368,0.117084156660599,0.239463066468338,0.66048714189538,0.140296380568752,0.604233497161653,-0.113315624253515,-0.0675325403982268,0.0477851943997477,-0.0172270089425975,22.0,0
40126,40106.0,1.17542651182895,0.285596524514411,0.204965941049369,2.15725635302148,0.225650651077293,0.488020926089531,-0.14046352794677,0.181994843523599,-0.631526913567289,0.891528619665895,-0.167872849278426,-0.500113821995136,-1.06937339088423,0.589003167922158,0.048890173559229,1.28722663834971,-1.24803219872846,0.978624917192719,-0.393265973443757,-0.128316457622411,0.122502918204745,0.20976591074851,-0.282308795690256,-0.859409268999167,0.67419781407934,0.212914101826637,-0.0236188906739991,0.0012304525351535,29.99,0
125660,77751.0,1.18964585635193,0.257148346818682,0.250688004109019,1.07916180605283,-0.14116114393201,-0.509364791868888,0.109113006321311,-0.0634583319962144,0.0655581139448617,-0.0148397625115388,-0.26997300823705,-0.032847600314765,-0.598264092464614,0.533664225561732,1.23549775977752,-0.215931157731467,-0.114353074468371,-0.52895557892166,-0.727198672016891,-0.201018618286595,0.0519838316840129,0.190894193489968,-0.0675332976896434,0.071006431739927,0.593123698291731,-0.297402900526291,0.0253694085710824,0.0167164188630937,10.1,0
153587,99530.0,-0.389152207590994,1.07486952968786,-1.7254390707345,-1.42045363731375,3.1552040485923,3.23400069598025,0.234935003412423,0.773036563545256,1.45588139860931,-0.641031817354214,1.12504655321516,-2.65531863903552,1.21884900163095,0.5379925485789,-0.546998519352812,0.144387167665273,1.05976188056742,-0.134556637852163,-0.620608765321546,0.0755916590329318,-0.48986116003324,-1.11185062482339,0.17739633675039,0.527275666954277,-0.409575984367657,0.106576739426551,0.0621079605700803,0.123456002449728,4.45,0
83773,60021.0,1.04290651898094,0.309323149005102,1.13403815649922,2.4021638204075,-0.386843339346348,0.361717096089251,-0.398068777485787,0.274776689854241,-0.702204962309691,0.797947691625143,1.46767483566515,0.591142435632662,-0.251464589510264,0.360929988018339,0.323932587450085,0.792379349684392,-0.642207084060969,0.078253798310627,-1.35190268166424,-0.16042909071545,0.209536172516429,0.552006208101311,-0.0045050209267897,0.213011056921561,0.270833697652249,0.0679214414574688,0.0221597617178716,0.0199703436317835,15.17,0
116599,74351.0,-4.7843288135616,4.16231733468819,-2.13104472111125,-0.059974776552987,-2.96505332131366,-1.41718928276187,-2.15606741823512,3.40357531806076,-0.422101355628241,0.0404703020619061,-1.39595995127558,1.36405750884328,0.651832446485968,2.15716980734204,0.640061772712743,1.04035336811717,0.883662567606591,-0.178194269944723,-0.241262346130611,0.109309337205131,-0.107500966912735,-0.8437667613153,0.413504924432443,0.342893247532071,0.345581745204191,0.118820436146069,0.0208116078980859,0.0142105312727164,17.99,0
112225,72565.0,-1.0260928589341,1.40335187223197,0.976750101354553,1.29323359772342,-0.132185861014106,-0.0468033519181632,0.206870949047113,0.552370902057903,-0.25304585128266,-0.0098348400062173,-0.761782426184054,0.283195414638011,-0.177980700054098,0.278937041229639,0.207434545095025,-1.1132893007886,0.794179447613761,-0.64828899525769,0.693983921507535,0.131670235698813,-0.0295534277842481,0.23088487774107,-0.0678798468701589,0.0923618337911753,-0.0117128416876688,-0.214979128577481,0.417562123990957,0.196314135425155,5.32,0
37174,38835.0,-0.88106858435679,0.0817336277488573,2.43029614426755,-0.79082776160555,-1.08443660723653,-0.379694194513936,0.606730168502687,0.0841072917842656,0.564950427090951,-1.31688349459501,-0.784855133831831,0.262886800733842,-0.36987423648788,-0.642391652421977,-1.01015981454932,0.0156975798059895,-0.0236674494952235,-0.599988078690838,-0.337480811213326,0.128010537242172,-0.0690807350138845,-0.243336828694057,0.167579051972012,0.753987932895447,-0.137604009856014,0.761074656166202,-0.022618411126866,0.0998425163386531,123.98,0
41548,40733.0,1.10017623439041,-0.534570441749139,0.30096888662171,-0.162304108059363,-0.509699311399151,0.200501052392626,-0.371970695016699,0.181762874649776,0.58879342600684,-0.236960488759203,0.864876805990439,0.866759356712515,-0.554329208541096,0.0564111420814232,-0.679172979620375,-0.27504811211558,0.153764195149148,-0.579752325345379,0.551306964105705,0.0018315856195097,-0.0430014390577431,-0.035521830587965,-0.108107907655542,-0.18715583616241,0.269054872009209,1.48823777827849,-0.0953039388475568,-0.0131765605870155,62.39,0
178952,123858.0,-2.26956188869442,-3.0012910126433,-0.439832930620881,-2.14528561656064,-1.60708733546459,-0.303612977354067,0.483571144138105,-3.06274786916546,1.05505752137423,-3.01436095045967,-0.782662802460036,1.17074778531312,0.648904614678348,0.462091002437129,0.600434010242263,0.553620376988031,-0.863390267136042,0.360616889971748,-1.51233765941014,2.58063871510478,-0.44962569893872,0.4548880929394,-1.21619790819592,0.0803231631925032,0.815974712036371,-0.33028221886232,-0.134616341136328,0.406782934980225,1053.85,0
209970,137790.0,-0.129498022284277,-0.0299379305036085,1.2954626131658,0.35258587158456,-0.423365651267003,-0.0345989724905188,0.691571006167482,-0.298901106779901,-1.17233201625946,0.650230514611638,-1.16584241283241,-0.427677816337326,0.417831277384359,-0.296573653025204,0.400723753862578,-1.95599586502728,-0.0590871136954742,1.51890586314493,-0.337816437150849,-0.117954886398455,-0.184322103884944,0.0723828170873723,0.186205500113893,-0.0802272456253874,-0.596539051588786,-0.593816158963538,0.0718546871098977,-0.006941209794603,118.0,0
57762,48061.0,0.746360801028253,-1.21991213320105,0.746027526758835,0.253387005328419,-1.29541422211176,0.185986899800231,-0.52385824603122,0.218709319328624,1.09058268590171,-0.360886621350499,0.446422628720837,0.641085592449006,-0.998133362657914,-0.130133989349508,-0.842126260822564,0.248421960612516,-0.162132361262131,0.131282224245785,0.81198051382585,0.349509249727549,-0.0756805604735943,-0.562875086793541,-0.163474266472943,0.0748716419498424,0.0321798296009259,0.923796749127771,-0.0879057277945577,0.0388639678245175,238.64,0
21482,31700.0,-1.28735996740653,0.227662662001911,2.22645380444356,-1.68505185554382,0.125671518087044,-0.973164011732484,1.19673312366551,-0.314211046870409,0.206437689758638,-0.32835855393546,1.25660600629068,-0.447648488806425,-2.19888157444515,0.110885326758124,-0.397642517689969,0.968963920465572,-1.24320241001326,-0.0485012662056653,-1.20689654560434,-0.0243239458764524,-0.375651319490301,-0.98366048633441,-0.110284488710248,0.467993131207505,0.0699957408620515,0.158845436817118,-0.277022999899719,-0.335331250585257,80.0,0
264105,161267.0,2.03592623373875,-0.55325584695875,-0.532987247325146,0.342720762884815,-0.609693632415487,-0.204697779448442,-0.74144929046749,0.0505812089715064,1.48703299754609,0.0415329514585122,-1.84521782253138,-0.484249097278651,-0.846777897221378,-0.082340709305858,0.524432404939597,0.587690047416183,-0.689754408441088,0.375486073388449,0.0220289209541013,-0.236615476842297,0.100282277232709,0.460936983973286,0.0836921656818364,-0.687979334486301,-0.219883728503625,0.616658821497656,-0.027727078436526,-0.0563774214361778,11.5,0
272305,165013.0,2.04869740513962,-0.0027861542360558,-3.84395484523623,-0.634646309691128,3.12065385879551,2.64189533261093,0.169525545650279,0.529414297542153,-0.198884200631158,-0.249508456865321,0.474225310528661,-0.0708988644620959,-0.321597814423589,-0.243695869297917,0.817997751552483,-0.0346415434201358,0.529233840384383,-0.276139571939567,-0.345179745176285,-0.0659631142535343,0.0259307402351217,0.0145071483971745,0.0353322156632481,0.66218433885278,0.263761088460263,0.633789804052714,-0.0872524255132743,-0.0565892597863666,29.9,0
216137,140357.0,-0.490868050465375,1.78143090648469,-1.40539352277802,0.784555900137306,1.7550275931385,0.147741883956626,1.07965799882121,0.354390742017881,-1.28951918096256,-0.717253354171845,0.314532892398794,0.787463927533464,1.04429869015519,-0.812835579865442,-0.929148773817734,-0.184195486206045,0.855899466271293,1.00383653346458,1.14862932363657,0.177200615106803,0.0868405783749538,0.421190207294431,-0.33471638259252,-0.288708173281651,0.203863530797003,-0.373678662558596,0.328044425090011,0.19728891378428,21.35,0
171287,120570.0,-2.65313900653022,-0.281151813393728,-0.16242076745695,1.56674219240368,-6.58958328183264,4.20877116690309,4.84029897562422,-4.14818345875948,0.171049558360394,-0.77585467067465,0.0148601550534918,0.473248271009908,1.26958253910671,-0.638461771533072,1.47073457904897,0.710833918428157,-0.310009160010006,-0.114977773231347,-0.0868677838779641,-2.32297037583112,1.60433980421194,-1.05135939507057,-7.02741280335207,0.926121698928831,-1.27740600640334,-0.535766012908912,2.07382766285849,-0.730846546691937,2150.0,0
5212,4992.0,-1.64968543787154,0.874675226227708,1.93990273324512,1.23799756357468,0.692070479966487,2.15290016452321,-0.0827478760726273,-0.795602940884723,2.63725113235402,0.719791127327636,0.535630205078312,-1.79384213973474,1.49255916005123,0.0488299012862685,-2.54464672037222,-1.3077282724557,0.918670643349426,0.0382312629412146,1.92171926366677,-0.0322196458378877,-0.039960218292838,-0.95122755723352,-0.0291007169326631,-1.41384122647909,0.0955047347265399,-0.461144776478016,-0.513770811264585,-0.785148507171909,10.99,0
81312,58883.0,0.730288276705218,-0.593417301946176,0.869110068794713,1.45200952875081,-0.733676479349541,0.496914913140385,-0.226923001845814,0.203716425102506,0.456592775728685,-0.21215636651935,1.2707635659863,1.81946411084522,0.568165567838966,-0.244803339939018,-1.0932023819912,-0.56956785340611,0.105597521798779,-0.367050852633577,-0.189633125586719,0.223016654969036,0.164357998136313,0.418328282980382,-0.235506145056026,0.280862803593273,0.508165410569442,-0.29808417511167,0.0436940898718182,0.0479766371510874,183.45,0
125519,77701.0,0.62675356412942,-1.33101062643873,0.927441283219308,0.41373982495172,-1.58941413712504,-0.108118942058553,-0.445707863300036,0.163932479042018,1.02838479291321,-0.38535753239131,0.947321242008035,0.892904665564182,-0.946016956442268,-0.115805472188189,-0.891722523251729,0.0916896951289455,0.0253103516501817,-0.0514275649911402,0.596519630225939,0.426983685225028,-0.0132417273009722,-0.474812641293609,-0.13737279180945,0.600477998802255,-0.0501623100343391,0.886411406615396,-0.0942323151027389,0.0518228711581322,281.09,0
151991,96651.0,2.0017870002391,0.0530497693439416,-0.487288725768219,0.658726550047319,-0.18126707543217,-0.844963255515451,-0.0608669901751156,-0.357342981632182,2.1102934842187,-0.59265202743523,0.353180428081173,-1.11708381922579,3.10386453047498,1.27358799002474,-0.711978673618288,-0.21506910262207,0.292475182048969,-0.616056090338264,0.056947746996538,-0.179146122723072,-0.602619951053002,-1.290674044952,0.460147624241375,-0.121649529261117,-0.424792059701544,-0.885047265904894,-0.0049084065762972,-0.0388818473229578,12.99,0
272830,165286.0,2.0640788687983,0.713076848865325,-3.13877089741585,0.60425366119711,1.35763787020753,-1.33284278425099,0.781311580429511,-0.390326651705525,-0.366247952468802,-0.901937787608265,1.91923819749338,0.830399198198992,0.52949862380411,-2.38793662616042,-0.796370673445181,0.472170561501652,1.89390262265401,0.927812265119875,-0.0347824527048565,-0.0628881091344298,-0.0056858169710668,0.195376906218252,-0.0598357852830442,0.617704604619452,0.394404459797527,0.655933147044434,-0.0798354552009886,-0.0207561058433182,0.76,0
118173,74975.0,-0.776242470991759,0.236555824676059,2.33716577482561,0.176707729192037,-0.0808391010510076,-0.0372497466343157,-0.0446073452037212,0.189601373252549,0.243600434059852,-0.749475964369814,-1.2916707484116,0.12471820977309,0.399743998895974,-0.577959204143693,0.0141248462550915,0.154584029924935,-0.330034366409618,0.0885507782972395,0.361436680358599,0.145767022817159,-0.0014236087750538,0.0347873140105107,-0.133767603336352,-0.076049108348801,-0.0335634896364148,0.324920667571565,0.0786569544469379,0.11309113794025,27.19,0
155972,106904.0,1.9967762803034,-0.0442206303929106,-1.29617568512586,0.0884301092494078,0.270394326689982,-0.738068044102666,0.102049923867798,-0.355427770969701,1.74711465071631,-0.429496627716538,1.90413783578621,-0.993842040818026,2.6591180348449,1.91210787461512,-0.562019805628984,-0.188355794292574,-0.123661001252734,0.723556045522083,0.0147865860687418,-0.154525471528082,0.184570727280706,0.927930924175759,-0.0906206568783649,-0.395141890250008,0.317009098491703,-0.384870795638888,-0.023424131082297,-0.0684642679216167,30.46,0
67240,52427.0,1.1202796016667,-0.259263816923154,1.01406186240274,1.32647541174107,-0.746360344596073,0.529117197515414,-0.781860476771853,0.388647819023931,1.19121070808171,-0.128593309950903,-1.40405288356299,-0.792337505838327,-2.10082609102391,0.0763719412854248,0.66989390281996,0.0770276197397618,-0.0389460180177398,-0.0849771149833632,-0.424472203381982,-0.273241389748414,-0.0878911135004773,-0.143509644881006,-0.0162743553971737,-0.489589565291124,0.323507290735921,-0.325812899112501,0.0706887630371264,0.0268135757223252,19.0,0
188384,127948.0,-0.580777850921926,-0.95510517042439,0.19922143801581,-2.86252373253805,-0.669878128376057,0.691012419326519,-1.20013711143727,-2.70034860649773,-2.66815727912627,0.0607996698969013,-0.196691849612285,-0.0145554605465792,0.892165598377621,0.0400167388538908,-1.38268941644925,0.251285976165764,-0.188761851177801,0.507970447658648,-0.552365636832727,0.800624507748221,-1.39201043458764,-0.131517701916535,-0.663883791020247,-1.090758837145,1.70424973491265,-0.0029696175727264,-0.0664380202082444,0.167477726044879,237.63,0
83624,59946.0,-0.315428281794983,0.361952108650851,1.26496858980433,-0.683854716291458,-0.271205233871858,-0.310224004567634,0.239566919277353,-0.0400830358419037,-1.50896179846293,-0.277782971477603,0.121868383518283,-0.402909515471753,0.928927677744833,-1.5545390321642,0.369781023750412,0.40219739450717,1.80150236442639,-1.53589490735684,1.13926311469336,0.354743056203364,0.0762603208991629,0.251178277753225,-0.0543797911561903,0.0379721008664403,-0.141172277816558,-0.218578803374135,0.145105050075041,0.142080819562441,44.88,0
111161,72121.0,-0.395936000422489,1.05686839495078,1.26337671959611,-0.353050307872428,0.488617820972116,-0.0731143617390003,0.660889320343673,0.0698682183252782,-0.768067919816568,-0.174782677654475,0.750951304767191,0.961851811014346,1.2114060880217,0.0661596994177318,0.0850656150511279,0.58339964525914,-1.00849553719165,0.275184828810045,0.607432704808133,0.206029672056461,-0.217915049439261,-0.542653853619683,-0.150558712775448,-0.485532489854618,-0.0760292582531656,0.101292800586984,0.267804463024343,0.104809498539808,2.69,0
68145,52853.0,-2.26342317974992,0.673680133054152,0.495766517642853,1.33622433565492,-0.618464020876915,0.128274112859328,0.494895177572236,0.843302517034458,-1.22212088800937,-0.491555983476605,1.25306369282775,1.29998374253895,0.319897776109236,0.962889116407454,-0.0495512477172902,-0.755226188713028,0.707326124325925,-0.120439226296629,0.911742367593044,0.0307016181870194,0.168588992383539,0.398293994036829,-0.384559772834538,0.292265054832468,0.58070918275939,-0.0921570662486953,0.144966779252376,-0.253378682032842,200.86,0
213902,139444.0,-3.49561686947462,3.61939932520203,-1.44449433647097,-2.85697907960046,2.2472944844157,-0.780071813477817,3.7973136457206,-2.55248925958042,4.84499055091968,8.26181495331762,1.42285236960442,-0.47422853696521,-0.178886445514396,-3.03250514273477,-0.179897030531525,-1.58412108981904,-2.4241670080623,-0.233078149962299,0.0077693774510475,3.26850327571012,-1.0268973793702,0.831646603602081,-0.649008604185794,-1.05017056650686,0.4389318751774,-0.205191111789325,-0.33017026029986,-2.01914628766661,19.26,0
206589,136270.0,-0.192048666167298,0.811291376759702,-0.910656782367376,-0.636480473215687,1.49474518344583,0.0186165237274388,0.957670929229971,-0.0369023096590422,-0.250626038252988,-0.759728334323815,0.0314988544324906,-0.437160709817391,-0.686683532153924,-0.534595970721321,0.201764145903809,0.559893082700833,-0.175976231834409,1.70191810661867,0.632648841619712,-0.0903876643449548,0.309340586909015,0.89398157588852,-0.340391732519411,-0.424299375184196,-0.385234875156731,-0.156485560651626,0.116128711324775,0.216768571351015,50.0,0
131553,79643.0,1.02282193349096,-0.441352619370635,1.7714725489369,1.76662016790283,-1.20118041025319,0.973502665671213,-1.08976522388628,0.459763456514771,1.71006397889768,-0.436891895988588,-1.25435090715161,0.837314904933135,-0.278753735215544,-1.04810250766046,-1.33844692258864,-0.808733937019675,0.597155636004276,-0.66033766628835,-0.185804809834008,-0.178862587787516,-0.0338756626724028,0.41624035189874,-0.0764524377267823,0.127753011418707,0.478164838474438,-0.19655040781014,0.122723252948547,0.0374828521878762,21.49,0
16843,28224.0,1.4297448022863,-0.992534726859975,-0.433619115321056,-1.68158104414789,0.920369396984675,3.75863851874797,-1.73862455127567,1.00680870354899,-0.23506800257691,0.570872587036898,-0.326667758393286,-0.612843824826119,0.241262209496958,-0.585088247947707,0.539683826180793,1.50643147590136,-0.19094520534741,-0.589195829633704,0.834329537756128,0.183252311369113,0.249556542749334,0.66741890470969,-0.131797523881203,1.05670252226584,0.621243437551461,-0.0303852266552043,0.0542532190006299,0.0174057918971942,1.3,0
98764,66807.0,1.28326660048644,0.339900371632376,0.154221267801196,0.609343484405609,-0.205264175593214,-0.87036158964893,0.0705864574937827,-0.174452394955452,0.0735716751909865,-0.278558633365436,-0.406105779798978,0.0589222534263867,0.180883989896988,-0.287814169878912,1.13195951655003,0.588329394402207,-0.129847658955625,-0.168833484054308,-0.0618755880675651,-0.0778389617494327,-0.313028760586965,-0.904495490347283,0.0869892544771776,-0.017928519247995,0.260761892959357,0.117168579141982,-0.024079876551849,0.0267888628639773,0.89,0
114440,73483.0,0.50975418781646,-1.56543258404144,-0.314077603313595,0.343262919505247,-1.22117107814561,-0.398370240792435,-0.160182990812757,-0.0920355222249393,-0.741199861890217,-0.0470265540988862,-0.0433416558569201,-0.591607730082549,-0.0919327357215277,-1.24217385002631,1.5767954357412,-0.852531763686324,1.17581384273717,1.69111396302908,-1.83094772939067,0.324022784752388,0.0048310075689728,-0.369643421864532,-0.369809763917591,-0.0041604819800012,0.095526526283355,0.649014504240298,-0.0485016412756122,0.117701568255206,417.17,0
36882,38720.0,-2.13125261448153,1.38653939553741,0.965693264530004,-0.634949532282615,0.218672711359557,-0.685357616837878,1.19742376774016,-0.301405549764523,-0.371783942120345,-0.0283103309588876,-0.599997734724552,0.445243036367439,1.19664714373316,-0.190784433779615,0.393924158827658,0.433621018919145,-0.818936838629334,-0.823879660315559,-0.182658053345713,-0.318152292107431,-0.515936666691028,-1.4465723686181,-0.399114184563181,-0.110825922028597,0.0469694065193167,-0.33882387748256,-1.4444855725978,-0.815398796099452,71.8,0
250703,155029.0,-0.626718949433626,0.756111570574473,1.87683423645596,-0.778386374445221,0.427797965080319,-0.13357912853566,0.966524488323431,-0.532599686801102,0.583121962140454,-0.31555974431509,-0.237388161495945,0.72358871049507,1.2195410980861,-0.905779265123938,0.272822166384641,-0.247554108888563,-0.747151769861967,-0.440113131980755,-0.306420928664361,0.0242341904727555,-0.136966748673404,-0.0538164357981334,-0.0191763913608378,1.07977199741538,-0.471706591029399,-0.780440654815116,-0.550131295086404,-0.277451754090792,14.27,0
56167,47296.0,1.18466231823882,-0.2160348335075,0.651773729436114,-0.16806983224935,-0.769153739750563,-0.379904936811513,-0.482858945441723,0.188341858008804,0.333286786715151,-0.0458928157438701,1.63296985060473,0.308190478697756,-1.43191213255891,0.649436549292203,0.944149805013388,0.317260691240969,-0.181187029535322,-0.264696956208078,-0.106963213316855,-0.186540075681006,-0.0585200180400166,-0.224481589029361,0.157778473636265,0.24782101153164,-0.0600093106268147,0.908927660093759,-0.0668321298410013,-0.0053738110500458,0.77,0
154953,103778.0,2.10111665700188,-0.0802219765514451,-1.53246645987652,0.146579186771405,0.719741061707455,0.183201796178554,-0.126463383354936,-0.0707490878473588,1.71639478986382,-0.118855876641546,0.823226003810835,-2.089117369766,1.24312653622711,1.9447280001289,-1.20989548150764,0.43197168154382,-0.189135160016414,0.359837251863925,0.653457926910973,-0.221027272554304,-0.469276456559249,-1.07837470195791,0.245938937576689,-0.42854314521454,-0.210128270866463,0.174083611192842,-0.112212901462449,-0.0810300889269217,5.49,0
106,70.0,-0.426071693865111,-0.0603037695141019,2.22082820260962,0.0247417821484201,-0.58496399731695,0.460622987596611,-0.322526141015528,0.434776396219243,1.2524039132385,-1.01209354858712,-1.37903158970616,0.203317504503014,-0.855599221503998,-0.926168244154841,-1.57368540467978,-0.493078040489617,0.329125176747266,-0.618188811648469,-0.708406334816244,-0.200077072623853,0.149485235022974,0.769877754891571,-0.0926344819877388,0.150536173687352,-0.234229995721445,0.504709599039811,0.0691581667015962,0.0410241891437735,21.8,0
65882,51788.0,-1.86100359188247,0.0034952165516301,1.6697508309608,-0.848352667227963,1.07575824109066,-1.12066754199432,0.693787660873115,0.0608868591938966,-0.261008665199716,-1.21654883729961,-0.314802287246452,-0.470509285400614,-0.938257056062371,-0.337892356932575,0.350836726570795,0.792156624831757,-0.296073161178568,-0.634074651039471,-1.96760637113968,-0.426662908029349,-0.270187695651591,-0.752277574476853,0.622824466272275,-0.0311657512878521,0.44151455069354,-0.0945607124463786,-0.0519394666185744,-0.0205225380198568,0.89,0
140751,83902.0,0.905054761609671,-0.705560219201253,0.870695855011148,0.392747163996946,-1.01835815529665,0.103050087375011,-0.527403936039161,0.128703990105475,0.588686474983617,-0.178973674554246,0.887940066641388,1.18442522067219,0.608412450106873,-0.206618723072484,-0.0100675374821498,0.588929734432439,-0.682411045329392,0.557927197074156,0.235871380217496,0.274574401620001,0.212978371757691,0.43433392224006,-0.238810860381278,0.0899089599639434,0.2807326080482,0.68624574033375,-0.0331212825274618,0.034437917948845,155.42,0
